date,symbol,entry_price,shares_bought,target_allocation,capital_allocated,pnl,return_pct,n_signals_day,exit_945,exit_1100,blended_exit,shares_first,shares_second,exit_price,prev_day_vwap_close_used,vol_ratio,mcap_cr,pre_entry_move_pct,post_entry_move_pct,entry_day_open_915,entry_day_close_1515,entry_day_high_price,entry_day_high_time,entry_day_low_price,entry_day_low_time,exit_day_high_price,exit_day_high_time,exit_day_low_price,exit_day_low_time,entry_day_range_h_minus_o_pct,entry_day_range_c_minus_o_pct,exit_day_range_h_minus_o_pct,exit_day_range_c_minus_o_pct,entry_day_cumlow_10,entry_day_cumlow_11,entry_day_cumlow_12,entry_day_cumlow_13,entry_day_cumlow_14,entry_day_cumlow_15,entry_day_cumhigh_10,entry_day_cumhigh_11,entry_day_cumhigh_12,entry_day_cumhigh_13,entry_day_cumhigh_14,entry_day_cumhigh_15,exit_day_cumlow_10,exit_day_cumlow_11,exit_day_cumlow_12,exit_day_cumlow_13,exit_day_cumlow_14,exit_day_cumlow_15,exit_day_cumhigh_10,exit_day_cumhigh_11,exit_day_cumhigh_12,exit_day_cumhigh_13,exit_day_cumhigh_14,exit_day_cumhigh_15
2025-11-11,PANAMAPET,292.5,341,100000.0,99742.5,3623.45,3.6325,3,302.8,303.45,303.125,170,171,303.125,275.4931,65.0,2370.9,5.8632,2.5641,276.3,300.0,313.7,12:00,273.8,12:00,312.0,09:15,297.05,11:45,13.536,8.5776,3.6545,0.0997,273.9,273.9,273.8,273.8,273.8,273.8,277.25,277.25,313.7,313.7,313.7,313.7,300.95,300.95,297.05,297.05,297.05,297.05,312.0,312.0,312.0,312.0,312.0,312.0
2025-11-11,UNICHEMLAB,486.9,205,100000.0,99814.5,-2497.6,-2.5005,3,476.45,473.0,474.725,102,103,474.725,461.3603,20.17,4778.2,5.3896,-1.7252,462.0,478.5,495.0,13:45,444.0,13:00,488.25,09:15,470.55,09:30,7.1429,3.5714,1.9311,-0.5532,453.8,450.0,450.0,444.0,444.0,444.0,462.0,462.0,462.0,491.0,495.0,495.0,470.55,470.55,470.55,470.55,470.55,470.55,488.25,488.25,488.25,488.25,488.25,488.25
2025-11-12,ADVENZYMES,334.55,166,55555.56,55535.3,2299.1,4.1399,9,346.8,350.0,348.4,83,83,348.4,309.5919,24.61,4820.1,7.6762,0.1495,310.7,335.05,347.7,14:30,310.0,09:15,353.3,10:15,336.9,09:15,11.9086,7.8371,4.8368,0.7715,310.0,310.0,310.0,310.0,310.0,310.0,320.1,340.8,340.8,340.8,340.8,347.7,336.9,336.9,336.9,336.9,336.9,336.9,352.7,353.3,353.3,353.3,353.3,353.3
2025-11-12,ARTEMISMED,270.38,205,55555.56,55427.9,574.59,1.0319,9,270.53,275.81,273.17,102,103,273.17,252.0517,11.79,3774.0,5.1694,0.2256,257.09,270.99,283.19,10:15,257.09,09:15,278.4,10:45,267.8,09:15,10.1521,5.4067,3.0539,0.6848,257.09,257.09,257.09,257.09,257.09,257.09,279.95,283.19,283.19,283.19,283.19,283.19,267.8,267.8,267.8,267.8,267.8,267.8,271.8,278.4,278.4,278.4,278.4,278.4
2025-11-12,ECOSMOBLTY,225.01,246,55555.56,55352.46,3932.31,7.1041,9,238.71,243.28,240.995,123,123,240.995,193.9078,50.12,2404.6,9.26,2.5732,205.94,230.8,232.23,09:30,202.0,09:15,249.95,11:30,225.2,09:15,12.7659,12.0715,8.1613,5.5866,202.0,202.0,202.0,202.0,202.0,202.0,232.23,232.23,232.23,232.23,232.23,232.23,225.2,225.2,225.2,225.2,225.2,225.2,247.73,247.73,249.95,249.95,249.95,249.95
2025-11-12,GLOBUSSPR,1169.8,47,55555.56,54980.6,1769.9,3.2228,9,1209.5,1205.5,1207.5,23,24,1207.5,1095.3385,22.66,2846.7,6.3358,0.359,1100.1,1174.0,1252.8,13:30,1092.1,10:00,1225.6,09:15,1160.3,09:15,13.8806,6.7176,4.7521,2.4786,1092.1,1092.1,1092.1,1092.1,1092.1,1092.1,1107.0,1111.2,1111.2,1244.0,1252.8,1252.8,1160.3,1160.3,1160.3,1160.3,1160.3,1160.3,1225.6,1225.6,1225.6,1225.6,1225.6,1225.6
2025-11-12,IOLCP,97.7,568,55555.56,55493.6,883.24,1.5916,9,99.86,98.65,99.255,284,284,99.255,88.6855,14.89,2477.1,4.8283,1.3306,93.2,99.0,99.85,09:30,93.11,09:15,101.8,09:30,97.4,15:15,7.1352,6.2232,2.9843,-1.2544,93.11,93.11,93.11,93.11,93.11,93.11,99.85,99.85,99.85,99.85,99.85,99.85,97.89,97.89,97.5,97.5,97.5,97.5,101.8,101.8,101.8,101.8,101.8,101.8
2025-11-12,MPSLTD,2373.0,23,55555.56,54579.0,-1564.1,-2.8887,9,2291.9,2317.0,2304.45,11,12,2304.45,2243.9269,16.03,3640.8,5.7722,-3.9233,2243.5,2279.9,2460.0,10:45,2224.6,09:15,2410.0,13:00,2259.9,09:15,9.6501,1.6225,5.9807,2.2427,2224.6,2224.6,2224.6,2224.6,2224.6,2224.6,2270.0,2460.0,2460.0,2460.0,2460.0,2460.0,2259.9,2259.9,2259.9,2259.9,2259.9,2259.9,2320.8,2328.6,2328.6,2410.0,2410.0,2410.0
2025-11-12,PARAGMILK,354.75,156,55555.56,55341.0,959.4,1.7336,9,363.8,358.0,360.9,78,78,360.9,314.4801,9.92,2355.6,10.7383,-0.1268,320.35,354.3,363.0,09:30,320.0,09:15,376.95,13:15,354.25,11:00,13.3136,10.5978,5.2933,3.2123,320.0,320.0,320.0,320.0,320.0,320.0,363.0,363.0,363.0,363.0,363.0,363.0,355.0,354.25,354.25,354.25,354.25,354.25,369.7,369.7,369.7,372.0,376.95,376.95
2025-11-12,PGIL,1693.6,32,55555.56,54195.2,3958.4,7.304,9,1818.5,1816.1,1817.3,16,16,1817.3,1409.6841,36.78,4535.7,17.6111,0.0,1440.0,1693.6,1693.6,14:30,1404.1,09:30,1993.3,09:45,1651.0,15:15,17.6111,17.6111,10.4383,-7.5295,1404.1,1404.1,1404.1,1404.1,1404.1,1404.1,1449.9,1589.9,1589.9,1627.4,1633.9,1693.6,1734.0,1734.0,1734.0,1734.0,1734.0,1655.1,1993.3,1993.3,1993.3,1993.3,1993.3,1993.3
2025-11-12,YATRA,184.1,301,55555.56,55414.1,1703.47,3.0798,9,192.97,186.57,189.77,150,151,189.77,164.8934,17.31,1943.3,8.2305,0.163,170.1,184.4,196.3,09:45,170.0,09:15,195.93,09:15,184.0,09:15,15.4027,8.4068,6.0686,3.6704,170.0,170.0,170.0,170.0,170.0,170.0,196.3,196.3,196.3,196.3,196.3,196.3,184.0,184.0,184.0,184.0,184.0,184.0,195.93,195.93,195.93,195.93,195.93,195.93
2025-11-13,CARERATING,1614.3,44,71428.57,71029.2,-499.4,-0.7031,7,1611.6,1594.3,1602.95,22,22,1602.95,1520.219,7.73,3540.4,-1.0785,-0.5761,1631.9,1605.0,1650.9,09:30,1586.4,10:00,1622.0,09:15,1592.2,15:15,1.1643,-1.6484,0.7516,0.1304,1586.4,1586.4,1586.4,1586.4,1586.4,1586.4,1650.9,1650.9,1650.9,1650.9,1650.9,1650.9,1600.1,1592.6,1592.6,1592.6,1592.6,1592.6,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0
2025-11-13,GOKULAGRO,200.15,356,71428.57,71253.4,-72.98,-0.1024,7,201.1,198.79,199.945,178,178,199.945,183.48,8.44,3902.8,2.9949,0.3747,194.33,200.9,204.69,10:30,189.0,09:15,206.9,09:15,194.03,13:45,5.3311,3.3808,2.2991,-1.8541,189.0,189.0,189.0,189.0,189.0,189.0,201.39,204.69,204.69,204.69,204.69,204.69,199.9,197.1,196.56,195.42,194.03,194.03,206.9,206.9,206.9,206.9,206.9,206.9
2025-11-13,GOLDIAM,294.1,242,71428.57,71172.2,-496.1,-0.697,7,291.8,292.3,292.05,121,121,292.05,270.4919,8.72,3308.4,8.7648,-0.544,270.4,292.5,299.85,13:45,268.1,09:15,300.0,12:30,282.1,15:15,10.8913,8.1731,2.5641,-2.6325,268.1,268.1,268.1,268.1,268.1,268.1,276.75,287.25,289.05,291.65,299.85,299.85,288.75,288.75,288.75,288.75,288.75,283.55,295.8,295.8,296.25,300.0,300.0,300.0
2025-11-13,PRECWIRE,270.08,264,71428.57,71301.12,-708.84,-0.9941,7,268.5,266.29,267.395,132,132,267.395,231.4633,16.18,3207.4,15.9142,-0.2148,233.0,269.5,277.15,15:15,233.0,09:15,274.65,14:45,261.01,11:00,18.9485,15.6652,2.1042,0.4498,233.0,233.0,233.0,233.0,233.0,233.0,261.8,269.9,269.9,269.9,275.0,275.0,263.28,261.01,261.01,261.01,261.01,261.01,271.89,271.89,271.89,271.89,271.89,274.65
2025-11-13,SPANDANA,253.9,281,71428.57,71345.9,4061.4,5.6814,7,260.35,276.3,268.325,140,141,268.325,238.2012,8.69,3800.6,4.0574,-0.4332,244.0,252.8,266.95,10:15,240.45,09:15,282.6,12:00,251.2,09:15,9.4057,3.6066,11.6996,9.8814,240.45,240.45,240.45,240.45,240.45,240.45,265.4,266.95,266.95,266.95,266.95,266.95,251.2,251.2,251.2,251.2,251.2,251.2,266.2,280.0,282.6,282.6,282.6,282.6
2025-11-13,UNIVCABLES,777.75,91,71428.57,70775.25,5084.45,7.1649,7,820.0,846.95,833.475,45,46,833.475,725.585,38.7,2257.8,-1.5444,0.2893,789.95,780.0,845.25,09:15,770.05,15:15,880.0,14:00,781.0,09:15,7.0004,-1.2596,10.0,8.125,789.95,789.95,778.5,778.5,778.1,771.1,845.25,845.25,845.25,845.25,845.25,845.25,781.0,781.0,781.0,781.0,781.0,781.0,830.0,873.85,873.85,873.85,880.0,880.0
2025-11-13,VINDHYATEL,1555.6,45,71428.57,70002.0,-477.3,-0.6782,7,1547.6,1542.5,1545.05,22,23,1545.05,1369.9964,50.69,2732.6,10.3341,0.2828,1409.9,1560.0,1614.0,15:00,1401.0,09:15,1614.9,11:15,1531.0,10:00,14.4762,10.6461,2.8599,0.3185,1401.0,1401.0,1401.0,1401.0,1401.0,1401.0,1557.9,1557.9,1557.9,1557.9,1557.9,1614.0,1531.0,1531.0,1531.0,1531.0,1531.0,1531.0,1591.0,1591.0,1614.9,1614.9,1614.9,1614.9
2025-11-14,ASHAPURMIN,692.75,103,71428.57,71353.25,616.6,0.8553,7,692.35,705.0,698.675,51,52,698.675,639.2365,9.78,3071.0,2.2887,0.2671,677.25,694.6,724.8,10:00,666.0,09:15,716.0,10:15,688.9,09:15,7.021,2.5618,2.881,2.5936,666.0,666.0,666.0,666.0,666.0,666.0,724.8,724.8,724.8,724.8,724.8,724.8,688.9,688.9,688.9,688.9,688.9,688.9,708.0,716.0,716.0,716.0,716.0,716.0
2025-11-14,DOLLAR,365.4,195,71428.57,71253.0,1366.45,1.9226,7,375.85,369.0,372.425,97,98,372.425,347.9075,25.55,2923.2,-2.2995,0.4379,374.0,367.0,385.0,09:30,358.1,09:45,379.7,09:30,366.1,10:30,2.9412,-1.8717,3.1793,0.4348,358.1,358.1,358.1,358.1,358.1,358.1,385.0,385.0,385.0,385.0,385.0,385.0,368.0,366.1,366.1,366.1,366.1,366.1,379.7,379.7,379.7,379.7,379.7,379.7
2025-11-14,EXPLEOSOL,1073.8,66,71428.57,70870.8,432.3,0.61,7,1085.7,1075.0,1080.35,33,33,1080.35,977.3776,39.75,2037.0,-8.6205,-0.3539,1175.1,1070.0,1175.1,09:15,1065.5,15:00,1119.4,14:15,1058.1,09:45,0.0,-8.9439,4.1302,3.2558,1096.2,1096.2,1096.2,1096.2,1096.2,1065.5,1175.1,1175.1,1175.1,1175.1,1175.1,1175.1,1058.1,1058.1,1058.1,1058.1,1058.1,1058.1,1115.7,1115.7,1115.7,1115.7,1118.0,1119.4
2025-11-14,MANINDS,423.3,168,71428.57,71114.4,1318.8,1.8545,7,433.3,429.0,431.15,84,84,431.15,385.0797,9.44,2448.6,10.2344,1.3466,384.0,429.0,440.0,09:45,365.0,09:15,439.55,09:15,422.5,13:30,14.5833,11.7188,2.2209,-1.2093,365.0,365.0,365.0,365.0,365.0,365.0,440.0,440.0,440.0,440.0,440.0,440.0,427.0,427.0,425.0,424.0,422.5,422.5,439.55,439.55,439.55,439.55,439.55,439.55
2025-11-14,PARAS,765.25,93,71428.57,71168.25,-259.25,-0.3594,7,766.0,759.0,762.5,46,47,762.5,718.746,12.3,4509.9,5.961,0.0327,722.2,765.5,790.0,11:15,722.2,09:15,789.0,09:15,748.3,14:15,9.388,5.9956,1.938,-2.584,722.2,722.2,722.2,722.2,722.2,722.2,764.6,789.5,790.0,790.0,790.0,790.0,757.35,757.0,753.7,752.0,750.15,748.3,789.0,789.0,789.0,789.0,789.0,789.0
2025-11-14,SPANDANA,277.25,257,71428.57,71253.25,-1167.35,-1.6411,7,270.7,274.7,272.7,128,129,272.7,252.9661,8.45,3800.6,9.585,0.2705,253.0,278.0,282.6,12:00,251.2,09:15,281.0,09:15,266.65,09:45,11.6996,9.8814,0.3571,-3.9286,251.2,251.2,251.2,251.2,251.2,251.2,266.2,280.0,282.6,282.6,282.6,282.6,266.65,266.65,266.65,266.65,266.65,266.65,281.0,281.0,281.0,281.0,281.0,281.0
2025-11-14,UNIVCABLES,852.3,83,71428.57,70740.9,2263.85,3.2002,7,879.55,879.6,879.575,41,42,879.575,778.2319,21.15,2257.8,6.5375,1.4901,800.0,865.0,880.0,14:00,781.0,09:15,909.0,09:15,875.2,09:15,10.0,8.125,2.1463,1.135,781.0,781.0,781.0,781.0,781.0,781.0,830.0,873.85,873.85,873.85,880.0,880.0,875.2,875.2,875.2,875.2,875.2,875.2,909.0,909.0,909.0,909.0,909.0,909.0
2025-11-17,IDEAFORGE,508.05,196,100000.0,99577.8,-2655.8,-2.6671,1,491.3,497.7,494.5,98,98,494.5,465.2292,23.38,2914.3,2.4294,-0.994,496.0,503.0,522.5,13:15,490.5,09:15,503.05,09:15,484.05,15:15,5.3427,1.4113,0.0,-3.5981,490.5,490.5,490.5,490.5,490.5,490.5,519.9,519.9,519.9,519.9,522.5,522.5,487.05,487.05,487.05,487.05,487.05,485.55,503.05,503.05,503.05,503.05,503.05,503.05
2025-11-18,5PAISA,346.85,288,100000.0,99892.8,-3535.2,-3.539,5,335.8,333.35,334.575,144,144,334.575,315.1662,14.05,1575.4,5.9084,-0.8217,327.5,344.0,361.0,09:15,327.05,09:15,344.0,09:15,329.5,15:15,10.229,5.0382,0.0,-3.4884,327.05,327.05,327.05,327.05,327.05,327.05,361.0,361.0,361.0,361.0,361.0,361.0,330.35,330.35,330.35,330.35,330.35,330.35,344.0,344.0,344.0,344.0,344.0,344.0
2025-11-18,FAIRCHEMOR,701.65,142,100000.0,99634.3,-674.5,-0.677,5,697.8,696.0,696.9,71,71,696.9,635.2134,63.54,1542.1,0.2357,-1.4893,700.0,691.2,750.1,09:15,690.0,09:15,709.0,09:15,690.4,13:00,7.1571,-1.2571,0.5674,-1.6879,690.0,690.0,690.0,690.0,690.0,690.0,750.1,750.1,750.1,750.1,750.1,750.1,692.05,692.05,692.05,690.4,690.4,690.4,709.0,709.0,709.0,709.0,709.0,709.0
2025-11-18,GOKULAGRO,211.48,472,100000.0,99818.56,-1283.84,-1.2862,5,210.27,207.25,208.76,236,236,208.76,200.6517,9.6,3902.8,4.6931,0.2459,202.0,212.0,221.2,12:45,199.01,09:15,215.4,09:15,205.44,13:45,9.505,4.9505,1.3647,-2.4471,199.01,199.01,199.01,199.01,199.01,199.01,217.54,218.0,219.5,221.2,221.2,221.2,208.03,206.6,206.6,205.45,205.44,205.44,215.4,215.4,215.4,215.4,215.4,215.4
2025-11-18,KABRAEXTRU,237.67,420,100000.0,99821.4,-1656.9,-1.6599,5,236.45,231.0,233.725,210,210,233.725,219.5036,13.69,1547.4,8.0318,-2.3857,220.0,232.0,246.44,13:15,220.0,09:15,240.0,09:15,230.0,11:00,12.0182,5.4545,1.7596,-1.59,220.0,220.0,220.0,220.0,220.0,220.0,227.48,235.61,236.98,242.7,246.44,246.44,232.75,230.0,230.0,230.0,230.0,230.0,240.0,240.0,240.0,240.0,240.0,240.0
2025-11-18,UGROCAP,189.33,528,100000.0,99966.24,-3484.8,-3.486,5,182.82,182.64,182.73,264,264,182.73,172.7299,23.35,2302.5,10.0756,-2.6039,172.0,184.4,189.92,15:00,171.99,09:15,186.0,09:15,176.05,14:30,10.4186,7.2093,1.087,-2.4457,171.99,171.99,171.99,171.99,171.99,171.99,182.4,182.4,182.4,184.5,189.79,189.92,182.14,180.36,180.36,180.36,180.36,176.05,186.0,186.0,186.0,186.0,186.0,186.0
2025-11-20,ASTEC,729.45,137,100000.0,99934.65,7810.8,7.8175,2,788.1,784.85,786.475,68,69,786.475,627.4946,42.15,2288.8,15.7214,2.872,630.35,750.4,750.4,15:15,630.35,09:15,849.0,15:15,744.95,09:15,19.045,19.045,13.9597,10.7651,630.35,630.35,630.35,630.35,630.35,630.35,712.0,712.0,718.85,718.85,718.85,734.5,744.95,744.95,744.95,744.95,744.95,744.95,794.4,794.4,794.4,794.4,794.4,833.9
2025-11-20,UNIVCABLES,981.6,101,100000.0,99141.6,-1225.15,-1.2327,2,972.55,966.45,969.5,50,51,969.5,917.7523,7.26,2257.8,6.8874,-0.815,918.35,973.6,1008.0,13:00,908.7,09:15,988.8,09:45,947.8,12:30,9.7621,6.0162,2.2121,-1.2818,908.7,908.7,908.7,908.7,908.7,908.7,946.0,990.0,997.95,1008.0,1008.0,1008.0,950.05,950.05,950.05,947.8,947.8,947.8,988.8,988.8,988.8,988.8,988.8,988.8
2025-11-21,ASTEC,825.35,121,100000.0,99867.35,784.6,0.7421,2,788.0,874.95,831.475,60,61,831.475,735.2903,34.05,2288.8,10.7852,-0.0182,745.0,825.2,849.0,15:15,744.95,09:15,906.5,12:45,781.0,09:15,13.9597,10.7651,11.227,9.2025,744.95,744.95,744.95,744.95,744.95,744.95,794.4,794.4,794.4,794.4,794.4,833.9,781.0,781.0,781.0,781.0,781.0,781.0,846.8,889.1,904.8,906.5,906.5,906.5
2025-11-21,MOTISONS,17.07,5858,100000.0,99996.06,2138.17,2.1383,2,17.5,17.37,17.435,2929,2929,17.435,15.8949,10.53,2359.7,7.4937,-0.9959,15.88,16.9,17.38,14:30,15.65,11:15,17.76,09:15,14.6,15:15,9.4458,6.4232,3.376,-5.6461,15.7,15.7,15.65,15.65,15.65,15.65,15.9,15.9,15.9,16.45,16.88,17.38,16.9,16.9,16.9,16.9,16.9,16.9,17.76,17.76,17.76,17.76,17.76,17.76
2025-11-24,ASTEC,897.05,111,100000.0,99572.55,1196.55,1.2039,2,910.1,905.6,907.85,55,56,907.85,828.3098,20.56,2288.8,10.0675,-0.7859,815.0,890.0,906.5,12:45,781.0,09:15,935.15,14:30,846.2,09:15,11.227,9.2025,8.1098,5.9075,781.0,781.0,781.0,781.0,781.0,781.0,846.8,889.1,904.8,906.5,906.5,906.5,846.2,846.2,846.2,846.2,846.2,846.2,926.05,926.05,926.05,926.05,926.05,935.15
2025-11-24,MUTHOOTMF,182.34,548,100000.0,99922.32,4556.62,4.5602,2,191.83,189.48,190.655,274,274,190.655,170.6362,21.57,3689.1,5.95,-1.0639,172.1,180.4,187.92,14:15,170.17,09:15,194.4,15:15,181.8,09:15,9.1923,4.8228,6.2876,4.7294,170.17,170.17,170.17,170.17,170.17,170.17,174.99,174.99,174.99,177.59,186.25,187.92,181.8,181.8,181.8,181.8,181.8,181.8,192.5,192.5,192.5,192.5,192.5,193.0
2025-11-25,KIRIINDUS,590.6,169,100000.0,99811.4,-1825.25,-1.8244,3,584.1,575.55,579.825,84,85,579.825,523.5059,13.33,2188.9,12.7314,-4.9949,523.9,561.1,603.7,14:45,521.2,09:15,598.0,09:30,565.65,09:15,15.2319,7.1006,5.4767,1.8079,521.2,521.2,521.2,521.2,521.2,521.2,533.95,537.8,546.0,567.0,574.65,603.7,565.65,565.65,565.65,565.65,565.65,565.65,598.0,598.0,598.0,598.0,598.0,598.0
2025-11-25,MUTHOOTMF,191.11,523,100000.0,99950.53,238.72,0.2381,3,190.81,192.32,191.565,261,262,191.565,180.9588,9.06,3689.1,4.4888,0.2302,182.9,191.55,194.4,15:15,181.8,09:15,195.98,09:15,189.7,09:30,6.2876,4.7294,0.5026,-1.0256,181.8,181.8,181.8,181.8,181.8,181.8,192.5,192.5,192.5,192.5,192.5,193.0,189.7,189.7,189.7,189.7,189.7,189.7,195.98,195.98,195.98,195.98,195.98,195.98
2025-11-25,TARSONS,229.2,436,100000.0,99931.2,305.2,0.3054,3,231.65,228.15,229.9,218,218,229.9,199.6406,120.27,2377.6,14.3142,-1.3962,200.5,226.0,238.5,14:15,198.3,10:00,244.85,09:15,217.55,14:00,18.9526,12.7182,6.3178,-4.1685,198.3,198.3,198.3,198.3,198.3,198.3,214.05,214.05,214.05,214.05,228.85,238.5,227.0,227.0,227.0,227.0,217.55,217.55,244.85,244.85,244.85,244.85,244.85,244.85
2025-11-26,BIGBLOC,65.79,1519,100000.0,99935.01,1581.44,1.5808,5,65.15,68.51,66.83,759,760,66.83,57.3588,19.27,1733.7,14.7167,-0.7752,57.35,65.28,68.4,15:00,56.1,09:15,71.0,10:15,64.11,09:30,19.2677,13.8274,7.5758,1.5152,56.1,56.1,56.1,56.1,56.1,56.1,61.19,63.0,65.59,65.59,65.59,68.4,64.11,64.11,64.11,64.11,64.11,64.11,67.75,71.0,71.0,71.0,71.0,71.0
2025-11-26,FINOPB,291.3,343,100000.0,99915.9,2572.85,2.5747,5,298.45,299.15,298.8,171,172,298.8,265.4105,49.87,3010.6,8.1091,0.2403,269.45,292.0,305.2,09:15,269.45,09:15,307.0,09:15,295.0,09:15,13.2678,8.3689,4.0678,1.1017,269.45,269.45,269.45,269.45,269.45,269.45,305.2,305.2,305.2,305.2,305.2,305.2,295.0,295.0,295.0,295.0,295.0,295.0,307.0,307.0,307.0,307.0,307.0,307.0
2025-11-26,IGARASHI,500.8,199,100000.0,99659.2,-6198.75,-6.22,5,469.55,469.75,469.65,99,100,469.65,435.4849,94.55,2111.7,15.0735,-5.1518,435.2,475.0,522.0,10:45,435.2,09:15,478.6,10:15,461.0,12:30,19.9449,9.1452,1.3983,-1.2394,435.2,435.2,435.2,435.2,435.2,435.2,479.6,522.0,522.0,522.0,522.0,522.0,463.5,463.5,463.5,461.0,461.0,461.0,477.65,478.6,478.6,478.6,478.6,478.6
2025-11-26,ROSSTECH,797.0,125,100000.0,99625.0,-138.4,-0.138,5,796.8,795.0,795.9,62,63,795.9,693.0361,44.75,1871.6,15.0238,-2.2585,692.9,779.0,823.75,14:30,690.0,09:15,814.7,09:45,772.6,12:45,18.8844,12.426,4.3283,0.1537,690.0,690.0,690.0,690.0,690.0,690.0,788.9,788.9,788.9,788.95,797.0,823.75,777.45,777.45,777.45,772.6,772.6,772.6,814.7,814.7,814.7,814.7,814.7,814.7
2025-11-26,SMSPHARMA,322.25,310,100000.0,99897.5,-23.25,-0.0233,5,325.3,319.05,322.175,155,155,322.175,273.7807,19.86,2493.8,16.0425,-0.1086,277.7,321.9,327.0,15:00,276.5,09:15,335.0,09:15,311.4,11:45,17.753,15.9165,2.3369,-2.2453,276.5,276.5,276.5,276.5,276.5,276.5,297.0,297.0,320.5,320.5,325.0,327.0,318.05,316.4,311.4,311.4,311.4,311.4,335.0,335.0,335.0,335.0,335.0,335.0
2025-11-27,PATELENG,38.04,2628,100000.0,99969.12,-4493.88,-4.4953,1,36.2,36.46,36.33,1314,1314,36.33,33.18,101.52,4727.5,7.1549,-1.7613,35.5,37.37,38.75,14:00,35.0,09:15,37.78,09:15,35.58,09:15,9.1549,5.2676,0.0,-3.388,35.0,35.0,35.0,35.0,35.0,35.0,37.98,38.6,38.6,38.6,38.75,38.75,35.58,35.58,35.58,35.58,35.58,35.58,37.78,37.78,37.78,37.78,37.78,37.78
2025-11-28,63MOONS,924.1,108,100000.0,99802.8,-5629.5,-5.6406,5,878.8,865.15,871.975,54,54,871.975,781.02,78.05,2309.2,15.5125,-2.635,800.0,899.75,937.65,14:30,793.0,09:15,903.85,09:15,852.0,13:30,17.2062,12.4688,0.9888,-2.905,793.0,793.0,793.0,793.0,793.0,793.0,847.5,858.7,910.0,910.0,931.4,937.65,866.0,862.35,862.2,852.35,852.0,852.0,903.85,903.85,903.85,903.85,903.85,903.85
2025-11-28,AUTOAXLES,1787.0,55,100000.0,98285.0,1724.4,1.7487,5,1812.6,1823.9,1818.25,27,28,1818.25,1643.3333,39.12,2876.7,7.6571,0.1119,1659.9,1789.0,1835.0,12:45,1659.9,09:15,1843.3,09:15,1774.5,09:15,10.5488,7.7776,3.498,2.639,1659.9,1659.9,1659.9,1659.9,1659.9,1659.9,1743.0,1777.5,1789.0,1835.0,1835.0,1835.0,1774.5,1774.5,1774.5,1774.5,1774.5,1774.5,1843.3,1843.3,1843.3,1843.3,1843.3,1843.3
2025-11-28,GEOJITFSL,74.28,1346,100000.0,99980.88,-524.94,-0.525,5,74.25,73.53,73.89,673,673,73.89,70.4096,8.42,3249.0,5.812,-0.9155,70.2,73.6,77.05,11:30,69.82,10:00,74.56,09:15,72.32,14:45,9.7578,4.8433,0.0805,-2.0134,69.82,69.82,69.82,69.82,69.82,69.82,70.83,70.99,77.05,77.05,77.05,77.05,72.91,72.91,72.91,72.64,72.64,72.32,74.56,74.56,74.56,74.56,74.56,74.56
2025-11-28,REFEX,347.8,287,100000.0,99818.6,-2956.15,-2.9615,5,337.55,337.45,337.5,143,144,337.5,320.6366,101.16,4856.1,3.5119,-1.4951,336.0,342.6,363.4,10:30,330.1,09:15,346.6,09:15,334.7,15:15,8.1548,1.9643,0.7705,-2.4277,330.1,330.1,330.1,330.1,330.1,330.1,361.9,363.4,363.4,363.4,363.4,363.4,335.05,335.05,334.75,334.75,334.75,334.75,346.6,346.6,346.6,346.6,346.6,346.6
2025-11-28,SIGACHI,38.55,2594,100000.0,99998.7,155.64,0.1556,5,39.27,37.95,38.61,1297,1297,38.61,34.5643,53.14,1824.3,11.7391,-1.1933,34.5,38.09,39.9,12:00,34.35,09:15,40.8,09:15,36.62,11:45,15.6522,10.4058,4.1348,-5.3344,34.35,34.35,34.35,34.35,34.35,34.35,35.88,38.55,39.9,39.9,39.9,39.9,38.83,37.63,36.62,36.62,36.62,36.62,40.8,40.8,40.8,40.8,40.8,40.8
2025-12-01,HARIOMPIPE,392.65,254,100000.0,99733.1,-3524.25,-3.5337,1,376.6,380.95,378.775,127,127,378.775,343.7894,78.82,1951.5,13.4827,-1.9483,346.0,385.0,402.7,14:45,344.0,09:15,388.9,15:15,370.3,09:15,16.3873,11.2717,1.0392,-1.0133,344.0,344.0,344.0,344.0,344.0,344.0,351.5,352.1,353.9,371.95,392.0,402.7,370.3,370.3,370.3,370.3,370.3,370.3,387.25,387.25,387.25,387.25,387.25,387.25
2025-12-02,WEBELSOLAR,111.84,894,100000.0,99984.96,-7254.81,-7.2559,1,103.34,104.11,103.725,447,447,103.725,101.2756,14.59,4582.5,10.7327,-4.5959,101.0,106.7,117.24,13:30,98.95,09:30,111.96,13:15,102.3,09:30,16.0792,5.6436,3.9554,1.6806,98.95,98.95,98.95,98.95,98.95,98.95,101.5,101.72,101.72,109.47,117.24,117.24,102.3,102.3,102.3,102.3,102.3,102.3,107.98,107.98,107.98,108.25,111.96,111.96
